sheet,blend_key,blend_id,target_grade,seq,ratio,batch_id,weight,bloom,viscosity,t450,t620,moisture,so2,lot_no,sheet_ord,blend_month,blend_day,line,lot_ym,batch_yy,lot_year,lot_month
119-20,119-20#119@r0c0,119,,7,0.11683124862848365,C02A250012C1,532.4,207.7,5.13,73.1,91.5,,,25010025,13,1,19,A线,2501,25,2025,1
119-20,119-20#119@r0c0,119,,8,0.10599078341013825,C02A241843A1,483.0,160.4,4.29,69.2,89.2,,,24120374,13,1,19,A线,2412,24,2024,12
119-20,119-20#119@r0c0,119,,9,0.11362738643844633,C02A241811E2,517.8,252.6,5.02,90.1,97.9,,,24120280,13,1,19,A线,2412,24,2024,12
119-20,119-20#119@r0c0,119,,10,0.11490015360983104,C02A241841E1,523.6,247.7,5.19,85.5,96.4,,,24120369,13,1,19,A线,2412,24,2024,12
119-20,119-20#119@r0c0,119,,11,0.07184551239850778,C02A250061F2,327.4,236.5,5.0,88.6,97.3,,,25010159,13,1,19,A线,2501,25,2025,1
119-20,119-20#120@r0c9,120,,1,0.10210703256323052,C02A250072A1,522.4,236.5,5.3,86.1,96.6,,,25010189,13,1,19,A线,2501,25,2025,1
119-20,119-20#120@r0c9,120,,2,0.10339705249990228,C02A250072A2,529.0,235.4,5.27,84.2,95.6,,,25010190,13,1,19,A线,2501,25,2025,1
119-20,119-20#120@r0c9,120,,3,0.07212384191392049,C02A250081G1,369.0,244.8,5.35,80.2,93.4,,,25010217,13,1,19,A线,2501,25,2025,1
119-20,119-20#120@r0c9,120,,4,0.10245885618232282,C02A250091E2,524.2,239.6,5.3,80.5,94.0,,,25010241,13,1,19,A线,2501,25,2025,1
119-20,119-20#120@r0c9,120,,5,0.10300613736757751,C02A250101F1,527.0,247.5,5.27,89.1,97.1,,,25010266,13,1,19,A线,2501,25,2025,1
119-20,119-20#120@r0c9,120,,6,0.09440600445643252,C02A250093A2,483.0,156.5,3.97,69.1,87.8,,,25010250,13,1,19,A线,2501,25,2025,1
119-20,119-20#120@r0c9,120,,7,0.09987881630897932,C02A241832C1,511.0,186.2,4.52,73.5,91.3,,,24120346,13,1,19,A线,2412,24,2024,12
119-20,119-20#120@r0c9,120,,8,0.08314764864547906,C02A250053A3,425.4,164.2,4.32,69.1,88.7,,,25010136,13,1,19,A线,2501,25,2025,1
119-20,119-20#120@r0c9,120,,9,0.09643876314452132,C02A241941H1,493.4,247.0,5.79,86.8,97.1,,,24120631,13,1,19,A线,2412,24,2024,12
119-20,119-20#120@r0c9,120,,10,0.061178218208826865,C02A250071E3,313.0,239.9,5.24,86.5,96.8,,,25010187,13,1,19,A线,2501,25,2025,1
119-20,119-20#120@r0c9,120,,11,0.08185762870880732,C02A241832B2,418.8,176.7,4.29,66.3,87.2,,,24120345,13,1,19,A线,2412,24,2024,12
121-23,121-23#121@r0c0,121,,1,0.09631683787056203,C02A250082C1,493.2,215.9,5.24,60.1,83.1,,,25010298,14,1,21,A线,2501,25,2025,1
121-23,121-23#121@r0c0,121,,2,0.09682459086825762,C02A250082C2,495.8,216.0,5.24,60.1,83.2,,,25010299,14,1,21,A线,2501,25,2025,1
121-23,121-23#121@r0c0,121,,3,0.06678904815841893,C02A250082C3,342.0,208.9,5.22,59.3,82.6,,,25010300,14,1,21,A线,2501,25,2025,1
121-23,121-23#121@r0c0,121,,4,0.08573214076475412,C02A241501E1,439.0,266.3,4.63,76.6,92.5,,,25010301,14,1,21,A线,2501,24,2025,1
121-23,121-23#121@r0c0,121,,5,0.10858102566105533,C02A241521C2,556.0,273.1,4.66,86.9,96.6,,,25010302,14,1,21,A线,2501,24,2025,1
121-23,121-23#121@r0c0,121,,6,0.09834784986134437,C02A241591B1,503.6,287.4,4.82,89.1,97.9,,,25010303,14,1,21,A线,2501,24,2025,1
121-23,121-23#121@r0c0,121,,7,0.09534038979807052,C02A241691C3,488.2,281.1,4.94,91.5,98.5,,,24120473,14,1,21,A线,2412,24,2024,12
121-23,121-23#121@r0c0,121,,8,0.03933132835995781,C02A241891A1,201.4,271.1,4.86,87.8,96.5,,,24120474,14,1,21,A线,2412,24,2024,12
121-23,121-23#121@r0c0,121,,9,0.03429285630590165,C02A241731A1,175.6,262.7,4.72,84.6,96.5,,,25010153,14,1,21,A线,2501,24,2025,1
121-23,121-23#121@r0c0,121,,10,0.06042260672577431,C02A241761A1,309.4,283.5,4.82,91.1,98.0,,,24120627,14,1,21,A线,2412,24,2024,12
121-23,121-23#121@r0c0,121,,11,0.0444479162598133,C02A250071A1,227.6,268.8,4.8,87.9,96.8,,,24110292,14,1,21,A线,2411,25,2024,11
121-23,121-23#121@r0c0,121,,12,0.07385853220325743,C02A250012B1,378.2,218.0,5.27,73.5,91.7,,,,14,1,21,A线,,25,,
121-23,121-23#121@r0c0,121,,13,0.09971487716283248,C02A241681C3,510.6,283.0,5.02,90.6,98.2,,,,14,1,21,A线,,24,,
121-23,121-23#122@r0c8,122,,1,0.1042031183171974,C02A250112A1,536.0,231.1,5.22,86.5,96.7,,,25010298,14,1,21,A线,2501,25,2025,1
121-23,121-23#122@r0c8,122,,2,0.10513628057078424,C02A250112A2,540.8,228.2,5.27,85.1,96.1,,,25010299,14,1,21,A线,2501,25,2025,1
121-23,121-23#122@r0c8,122,,3,0.10276449317625103,C02A250112A3,528.6,227.5,5.27,84.2,94.9,,,25010300,14,1,21,A线,2501,25,2025,1
121-23,121-23#122@r0c8,122,,4,0.105058517049652,C02A250112B1,540.4,213.1,5.27,77.2,92.5,,,25010301,14,1,21,A线,2501,25,2025,1
121-23,121-23#122@r0c8,122,,5,0.10233679381002371,C02A250112B2,526.4,209.3,5.22,75.4,91.6,,,25010302,14,1,21,A线,2501,25,2025,1
121-23,121-23#122@r0c8,122,,6,0.08091294373809245,C02A250113A1,416.2,191.1,4.97,75.3,91.3,,,25010303,14,1,21,A线,2501,25,2025,1
121-23,121-23#122@r0c8,122,,7,0.09821532719001516,C02A241883A2,505.2,157.3,4.17,64.3,87.4,,,24120473,14,1,21,A线,2412,24,2024,12
121-23,121-23#122@r0c8,122,,8,0.08635639021734903,C02A241883A3,444.2,158.0,4.15,63.7,87.1,,,24120474,14,1,21,A线,2412,24,2024,12
121-23,121-23#122@r0c8,122,,9,0.06026672887748357,C02A250061D1,310.0,250.8,4.89,91.4,98.6,,,25010153,14,1,21,A线,2501,25,2025,1
121-23,121-23#122@r0c8,122,,10,0.05598973521521054,C02A241941H2,288.0,243.8,5.81,86.5,97.0,,,24120627,14,1,21,A线,2412,24,2024,12
121-23,121-23#122@r0c8,122,,11,0.09875967183794082,C02A241561B1,508.0,278.4,4.57,89.4,98.4,,,24110292,14,1,21,A线,2411,24,2024,11
121-23,121-23#123@r26c0,123,,1,0.03811308965948141,C02A250113A2,195.2,174.8,4.63,75.8,91.7,,,25010304,14,1,21,A线,2501,25,2025,1
121-23,121-23#123@r26c0,123,,2,0.08985473289597,C02A250113B1,460.2,165.8,4.57,75.9,91.6,,,25010305,14,1,21,A线,2501,25,2025,1
121-23,121-23#123@r26c0,123,,3,0.05385035926273039,C02A250113B2,275.8,167.9,4.61,75.8,91.5,,,25010306,14,1,21,A线,2501,25,2025,1
121-23,121-23#123@r26c0,123,,4,0.10203842549203374,C02A250111E1,522.6,257.7,5.11,91.2,98.5,,,25010295,14,1,21,A线,2501,25,2025,1
121-23,121-23#123@r26c0,123,,5,0.0746641674476726,C02A250111E2,382.4,249.3,5.16,90.9,98.4,,,25010296,14,1,21,A线,2501,25,2025,1
121-23,121-23#123@r26c0,123,,6,0.1049671977507029,C02A250103A1,537.6,169.3,4.23,65.3,85.3,,,25010277,14,1,21,A线,2501,25,2025,1
121-23,121-23#123@r26c0,123,,7,0.10652920962199312,C02A250091E4,545.6,238.3,5.3,79.1,93.4,,,25010243,14,1,21,A线,2501,25,2025,1
121-23,121-23#123@r26c0,123,,8,0.044478288034989065,C02A250091E5,227.8,234.6,5.49,76.7,92.0,,,25010244,14,1,21,A线,2501,25,2025,1
121-23,121-23#123@r26c0,123,,9,0.09715713839425179,C02A250082A1,497.6,240.6,5.35,79.6,93.0,,,25010218,14,1,21,A线,2501,25,2025,1
121-23,121-23#123@r26c0,123,,10,0.0859106529209622,C02A250082A2,440.0,243.0,5.38,78.0,92.5,,,25010219,14,1,21,A线,2501,25,2025,1
121-23,121-23#123@r26c0,123,,11,0.10004686035613869,C02A241922B1,512.4,186.8,4.75,64.0,85.9,,,24120574,14,1,21,A线,2412,24,2024,12
121-23,121-23#123@r26c0,123,,12,0.10238987816307403,C02A241921D1,524.4,250.0,5.0,90.6,98.0,,,24120562,14,1,21,A线,2412,24,2024,12
124-26,124-26#124@r0c0,124,,1,0.09773420311112826,C02A241934B1,506.4,99.7,2.74,59.3,83.5,,,24120615,15,1,24,A线,2412,24,2024,12
124-26,124-26#124@r0c0,124,,2,0.10333114602231057,C02A241934B2,535.4,95.5,2.64,59.3,83.6,,,24120616,15,1,24,A线,2412,24,2024,12
124-26,124-26#124@r0c0,124,,3,0.07681321650519166,C02A250104C1,398.0,79.0,2.17,72.3,91.6,,,25010284,15,1,24,A线,2501,25,2025,1
124-26,124-26#124@r0c0,124,,4,0.06808970548500407,C02A250104C2,352.8,76.9,2.17,72.4,91.7,,,25010285,15,1,24,A线,2501,25,2025,1
124-26,124-26#124@r0c0,124,,5,0.09622881846605166,C02A241934A1,498.6,125.0,3.46,66.6,87.2,,,24120611,15,1,24,A线,2412,24,2024,12
124-26,124-26#124@r0c0,124,,6,0.10560852279306752,C02A241894A3,547.2,87.2,2.44,70.4,90.5,,,24120502,15,1,24,A线,2412,24,2024,12
124-26,124-26#124@r0c0,124,,7,0.08163816729069365,C02A241864A3,423.0,114.4,3.36,69.2,88.9,,,24120422,15,1,24,A线,2412,24,2024,12
124-26,124-26#124@r0c0,124,,8,0.106766510981588,C02A250074B1,553.2,64.8,1.94,74.3,92.0,,,25010201,15,1,24,A线,2501,25,2025,1
124-26,124-26#124@r0c0,124,,9,0.09611301964719961,C02A241852B3,498.0,164.9,4.57,63.3,86.8,,,24120400,15,1,24,A线,2412,24,2024,12
124-26,124-26#124@r0c0,124,,10,0.1099702783031613,C02A241404E1,569.8,63.1,1.8,72.7,91.2,,,24100238,15,1,24,A线,2410,24,2024,10
124-26,124-26#124@r0c0,124,,11,0.05770641139460378,C02A250093A3,299.0,149.3,3.79,70.8,88.7,,,25010251,15,1,24,A线,2501,25,2025,1
124-26,124-26#125@r0c9,125,,1,0.10757041487092421,C02A241853A2,494.2,146.7,3.89,59.5,84.3,,,24120402,15,1,24,A线,2412,24,2024,12
124-26,124-26#125@r0c9,125,,2,0.11697357537765007,23LMB1344C2,537.4,64.1,2.38,63.0,84.0,,,23070415,15,1,24,LMB(外购/旧料),2307,,2023,7
124-26,124-26#125@r0c9,125,,3,0.09028775412476601,C02A241844C3,414.8,92.8,2.61,49.4,76.6,,,24120382,15,1,24,A线,2412,24,2024,12
124-26,124-26#125@r0c9,125,,4,0.12315528274781246,C02A241524C2,565.8,79.3,1.82,83.9,97.3,,,24110229,15,1,24,A线,2411,24,2024,11
124-26,124-26#125@r0c9,125,,5,0.07875146924382918,C02A241524C3,361.8,66.4,1.68,83.7,97.3,,,24110230,15,1,24,A线,2411,24,2024,11
124-26,124-26#125@r0c9,125,,6,0.11296852553219278,C02A241864A1,519.0,119.8,3.4,69.5,89.2,,,24120420,15,1,24,A线,2412,24,2024,12
124-26,124-26#125@r0c9,125,,7,0.11148839841539333,C02A241864A2,512.2,118.6,3.36,69.9,89.5,,,24120421,15,1,24,A线,2412,24,2024,12
124-26,124-26#125@r0c9,125,,8,0.258804579687432,,1189.0,95.0,2.63,68.0,88.0,,,,15,1,24,无批号(计划/虚拟行),,,,
124-26,124-26#126@r26c0,126,,1,0.08819551777434312,C02A241861A1,182.6,269.4,5.22,81.5,94.6,,,24120406,15,1,24,A线,2412,24,2024,12
124-26,124-26#126@r26c0,126,,2,0.1936823802163833,C02A241861B1,401.0,265.8,5.13,82.9,94.8,,,24120407,15,1,24,A线,2412,24,2024,12
124-26,124-26#126@r26c0,126,,3,0.24613601236476043,C02A241861C1,509.6,255.6,4.91,83.0,95.2,,,24120408,15,1,24,A线,2412,24,2024,12
124-26,124-26#126@r26c0,126,,4,0.23454404945904173,C02A241661C1,485.6,297.7,4.66,92.5,98.4,,,24110493,15,1,24,A线,2411,24,2024,11
124-26,124-26#126@r26c0,126,,5,0.2374420401854714,C02A241873A1,491.6,196.5,5.08,62.5,85.9,,,24120443,15,1,24,A线,2412,24,2024,12
127,127#127@r0c0,127,200,1,0.09628318584070797,C02A250123A2,489.6,187.7,5.66,62.8,86.3,,,25010331,16,1,27,A线,2501,25,2025,1
127,127#127@r0c0,127,200,2,0.04385447394296952,C02A250123A3,223.0,182.5,5.66,62.0,85.1,,,25010332,16,1,27,A线,2501,25,2025,1
127,127#127@r0c0,127,200,3,0.1017109144542773,C02A250124A1,517.2,151.3,4.11,71.5,90.6,,,25010333,16,1,27,A线,2501,25,2025,1
127,127#127@r0c0,127,200,4,0.09498525073746313,C02A250124A2,483.0,150.6,4.15,71.1,90.2,,,25010334,16,1,27,A线,2501,25,2025,1
127,127#127@r0c0,127,200,5,0.09789577187807276,C02A241851C1,497.8,247.6,4.82,91.0,98.5,,,24120389,16,1,27,A线,2412,24,2024,12
127,127#127@r0c0,127,200,6,0.09895771878072762,C02A241871D1,503.2,268.4,5.19,90.9,98.2,,,24120431,16,1,27,A线,2412,24,2024,12
127,127#127@r0c0,127,200,7,0.0952212389380531,C02A241871D2,484.2,270.8,5.22,90.1,97.5,,,24120432,16,1,27,A线,2412,24,2024,12
127,127#127@r0c0,127,200,8,0.05750245821042281,C02A241912B2,292.4,215.9,5.3,68.8,88.7,,,24120546,16,1,27,A线,2412,24,2024,12
127,127#127@r0c0,127,200,9,0.07000983284169125,C02A250102C3,356.0,206.2,5.33,67.2,87.3,,,25010275,16,1,27,A线,2501,25,2025,1
127,127#127@r0c0,127,200,10,0.10053097345132743,C02A241862B2,511.2,234.2,5.3,72.8,90.0,,,24120416,16,1,27,A线,2412,24,2024,12
127,127#127@r0c0,127,200,11,0.10080629301868241,C02A250071E1,512.6,240.0,4.57,89.2,97.6,,,25010185,16,1,27,A线,2501,25,2025,1
127,127#127@r0c0,127,200,12,0.04224188790560472,C02A241931A1,214.8,260.4,5.02,83.9,94.4,,,24120586,16,1,27,A线,2412,24,2024,12
128,128#128@r0c0,128,,1,0.06665635034237301,C02A250054C3,344.6,102.7,2.64,75.6,92.6,11.81,,25010144,17,1,28,A线,2501,25,2025,1
128,128#128@r0c0,128,,2,0.10437541104104607,C02A250064B1,539.6,99.5,2.54,74.1,92.6,12.28,,25010174,17,1,28,A线,2501,25,2025,1
128,128#128@r0c0,128,,3,0.09981043754110411,C02A250074A1,516.0,106.0,2.7,79.4,93.8,11.5,,25010198,17,1,28,A线,2501,25,2025,1
128,128#128@r0c0,128,,4,0.10100971024024141,C02A250074A3,522.2,98.4,2.54,80.1,94.4,11.63,,25010200,17,1,28,A线,2501,25,2025,1
128,128#128@r0c0,128,,5,0.04646214553754497,C02A250094A2,240.2,127.7,3.21,73.2,90.7,11.31,,25010253,17,1,28,A线,2501,25,2025,1
128,128#128@r0c0,128,,6,0.0911834113505358,C02A241892C1,471.4,205.4,5.35,61.3,85.0,12.59,,24120494,17,1,28,A线,2412,24,2024,12
128,128#128@r0c0,128,,7,0.10178343456226548,C02A250114A1,526.2,141.8,3.49,80.1,94.2,11.0,,25010307,17,1,28,A线,2501,25,2025,1
128,128#128@r0c0,128,,8,0.09919145808348484,C02A250114A2,512.8,139.7,3.43,79.7,94.0,11.0,,25010308,17,1,28,A线,2501,25,2025,1
128,128#128@r0c0,128,,9,0.09953963402839569,C02A250131G1,514.6,239.6,5.57,82.5,94.8,11.3,,25010353,17,1,28,A线,2501,25,2025,1
128,128#128@r0c0,128,,10,0.08975202135479128,C02A241831G2,464.0,235.5,4.91,83.0,95.1,12.71,,24120339,17,1,28,A线,2412,24,2024,12
128,128#128@r0c0,128,,11,0.10023598591821735,C02A250122A1,518.2,230.6,5.92,81.4,94.6,11.57,,25010326,17,1,28,A线,2501,25,2025,1
131,131#131@r0c0,131,,1,0.09328157014989755,C02A250164E2,519.0,114.7,2.93,73.2,92.6,11.52,,25010447,18,1,31,A线,2501,25,2025,1
131,131#131@r0c0,131,,2,0.09184370394334807,C02A250164E3,511.0,113.6,2.9,72.9,92.0,11.77,,25010448,18,1,31,A线,2501,25,2025,1
131,131#131@r0c0,131,,3,0.0917718106330206,C02A250164F1,510.6,111.7,2.8,72.5,91.9,11.98,,25010449,18,1,31,A线,2501,25,2025,1
131,131#131@r0c0,131,,4,0.09180775728818433,C02A250164F2,510.8,118.2,3.03,75.2,93.1,11.7,,25010450,18,1,31,A线,2501,25,2025,1
131,131#131@r0c0,131,,5,0.057155181710341854,C02A250164G1,318.0,120.5,3.12,76.0,93.4,11.61,,25010451,18,1,31,A线,2501,25,2025,1
131,131#131@r0c0,131,,6,0.04310003954132068,C02A250164G2,239.8,121.2,3.06,76.8,93.8,11.66,,25010452,18,1,31,A线,2501,25,2025,1
131,131#131@r0c0,131,,7,0.07559581580933894,C02A250164H1,420.6,121.5,3.12,76.6,93.6,11.62,,25010453,18,1,31,A线,2501,25,2025,1
131,131#131@r0c0,131,,8,0.06006686077860455,C02A250164A1,334.2,175.4,4.55,81.1,95.1,10.87,,25010442,18,1,31,A线,2501,25,2025,1
131,131#131@r0c0,131,,9,0.046802545023185586,C02A250164B1,260.4,169.8,4.52,80.9,94.9,11.35,,25010443,18,1,31,A线,2501,25,2025,1
131,131#131@r0c0,131,,10,0.04155433336927999,C02A250164C1,231.2,164.8,4.34,81.0,94.9,11.46,,25010444,18,1,31,A线,2501,25,2025,1
131,131#131@r0c0,131,,11,0.04306409288615694,C02A250164D1,239.6,161.0,4.31,80.6,94.5,11.47,,25010445,18,1,31,A线,2501,25,2025,1
131,131#131@r0c0,131,,12,0.09371293001186239,C02A250163A1,521.4,228.3,5.6,79.9,94.3,11.54,,25010439,18,1,31,A线,2501,25,2025,1
131,131#131@r0c0,131,,13,0.08630791904813256,C02A241771C2,480.2,258.9,5.16,90.7,98.0,12.49,,24120189,18,1,31,A线,2412,24,2024,12
131,131#131@r0c0,131,,14,0.08393543980732593,C02A241842A2,467.0,223.9,5.24,72.5,90.7,12.95,,24120372,18,1,31,A线,2412,24,2024,12
201-202,201-202#201@r0c0,201,,1,0.06786917740336967,C02A250214A2,342.4,113.3,3.09,77.2,94.2,10.64,,25010590,19,2,1,A线,2501,25,2025,1
201-202,201-202#201@r0c0,201,,2,0.10453914767096134,C02A250214B1,527.4,106.1,2.99,77.7,94.7,10.91,,25010591,19,2,1,A线,2501,25,2025,1
201-202,201-202#201@r0c0,201,,3,0.1019623389494549,C02A250214B2,514.4,102.8,2.77,71.8,91.9,12.23,,25010592,19,2,1,A线,2501,25,2025,1
201-202,201-202#201@r0c0,201,,4,0.09700693756194251,C02A250214B3,489.4,101.0,2.74,72.0,92.2,12.56,,25010593,19,2,1,A线,2501,25,2025,1
201-202,201-202#201@r0c0,201,,5,0.05078295341922696,C02A250211A1,256.2,245.7,4.38,87.5,96.8,11.46,,25010566,19,2,1,A线,2501,25,2025,1
201-202,201-202#201@r0c0,201,,6,0.07607532210109019,C02A250211B1,383.8,262.6,4.52,89.2,97.6,11.8,,25010567,19,2,1,A线,2501,25,2025,1
201-202,201-202#201@r0c0,201,,7,0.0977205153617443,C02A250203A1,493.0,169.4,4.57,71.6,90.8,12.34,,25010557,19,2,1,A线,2501,25,2025,1
201-202,201-202#201@r0c0,201,,8,0.10307234886025768,C02A250173B1,520.0,166.3,4.2,75.0,93.1,11.48,,25010471,19,2,1,A线,2501,25,2025,1
201-202,201-202#201@r0c0,201,,9,0.0930426164519326,C02A250104A2,469.4,131.6,3.36,76.8,91.9,11.18,,25010281,19,2,1,A线,2501,25,2025,1
201-202,201-202#201@r0c0,201,,10,0.10568880079286423,C02A250212A1,533.2,208.4,4.91,81.7,95.2,11.53,,25010579,19,2,1,A线,2501,25,2025,1
201-202,201-202#201@r0c0,201,,11,0.10223984142715559,C02A250212A2,515.8,202.4,5.16,82.0,95.3,11.67,,25010580,19,2,1,A线,2501,25,2025,1
201-202,201-202#202@r26c0,202,,1,0.10209756872715717,C02A250203A2,514.0,145.9,3.99,74.0,92.2,12.79,,25010558,19,2,1,A线,2501,25,2025,1
201-202,201-202#202@r26c0,202,,2,0.0956618464961068,C02A250203A3,481.6,147.6,4.06,74.3,92.5,12.79,,25010559,19,2,1,A线,2501,25,2025,1
201-202,201-202#202@r26c0,202,,3,0.10630859685364692,C02A250204B3,535.2,113.0,3.06,79.1,95.1,12.04,,25010563,19,2,1,A线,2501,25,2025,1
201-202,201-202#202@r26c0,202,,4,0.10825520419513746,C02A250204C1,545.0,111.3,3.03,77.8,94.5,12.05,,25010564,19,2,1,A线,2501,25,2025,1
201-202,201-202#202@r26c0,202,,5,0.10599078341013826,C02A250204C2,533.6,110.6,2.99,77.2,94.0,12.13,,25010565,19,2,1,A线,2501,25,2025,1
201-202,201-202#202@r26c0,202,,6,0.09502621960908947,C02A250213A1,478.4,174.7,5.13,69.2,89.2,11.91,,25010586,19,2,1,A线,2501,25,2025,1
201-202,201-202#202@r26c0,202,,7,0.07977117432067378,C02A250213A3,401.6,175.4,5.16,70.2,89.9,11.71,,25010588,19,2,1,A线,2501,25,2025,1
201-202,201-202#202@r26c0,202,,8,0.11024153821706659,C02A250214A1,555.0,114.4,3.12,76.9,93.9,10.79,,25010589,19,2,1,A线,2501,25,2025,1
201-202,201-202#202@r26c0,202,,9,0.09669474018750994,C02A250171B1,486.8,275.0,4.61,90.4,97.8,11.4,,25010455,19,2,1,A线,2501,25,2025,1
201-202,201-202#202@r26c0,202,,10,0.09995232798347371,C02A250201D1,503.2,250.8,4.43,92.4,99.1,11.67,,25010544,19,2,1,A线,2501,25,2025,1
204,204#204@r0c0,204,,1,0.10359694997804303,C02A250233A1,519.0,158.8,4.23,78.5,78.5,11.43,,25020025,20,2,4,A线,2502,25,2025,2
204,204#204@r0c0,204,,2,0.10463491556549165,C02A250233A3,524.2,136.7,3.49,75.7,93.5,11.68,,25020027,20,2,4,A线,2502,25,2025,2
204,204#204@r0c0,204,,3,0.10798834284801788,C02A250233B1,541.0,113.1,2.93,78.5,94.7,10.65,,25020028,20,2,4,A线,2502,25,2025,2
204,204#204@r0c0,204,,4,0.04714759072218452,C02A250233B2,236.2,111.0,2.83,78.9,94.9,10.61,,25020029,20,2,4,A线,2502,25,2025,2
204,204#204@r0c0,204,,5,0.10144117529641901,C02A250234A1,508.2,96.7,2.44,75.2,92.7,10.44,,25020030,20,2,4,A线,2502,25,2025,2
204,204#204@r0c0,204,,6,0.10215976685696036,C02A250212A3,511.8,202.7,5.24,83.1,95.9,11.61,,25010581,20,2,4,A线,2501,25,2025,1
204,204#204@r0c0,204,,7,0.09808774801389276,C02A250013A3,491.4,167.5,4.29,63.2,85.9,12.29,,25010028,20,2,4,A线,2501,25,2025,1
204,204#204@r0c0,204,,8,0.033494351071899076,C02A250163A3,167.8,199.0,5.08,79.9,94.4,11.05,,25010441,20,2,4,A线,2501,25,2025,1
204,204#204@r0c0,204,,9,0.100363287955607,C02A241861C2,502.8,255.3,4.82,84.8,96.3,12.43,,24120409,20,2,4,A线,2412,24,2024,12
204,204#204@r0c0,204,,10,0.09712962593317098,C02A250183B4,486.6,185.5,4.43,79.2,93.8,11.63,,25010498,20,2,4,A线,2501,25,2025,1
204,204#204@r0c0,204,,11,0.10395624575831369,C02A241923A2,520.8,127.5,3.24,75.8,92.9,14.06,,24120578,20,2,4,A线,2412,24,2024,12
205,205#205@r0c0,205,,1,0.10471657291215923,C02A250233A2,532.4,137.7,3.55,75.3,93.1,11.55,,25020026,21,2,5,A线,2502,25,2025,2
205,205#205@r0c0,205,,2,0.0996813657999292,C02A250223A2,506.8,115.7,3.03,78.2,94.6,10.57,,25010614,21,2,5,A线,2501,25,2025,1
205,205#205@r0c0,205,,3,0.09854057668856457,C02A250194C1,501.0,92.8,2.44,76.6,94.2,12.7,,25010535,21,2,5,A线,2501,25,2025,1
205,205#205@r0c0,205,,4,0.09838322646630739,C02A250194B2,500.2,113.6,2.8,80.1,95.4,12.12,,25010533,21,2,5,A线,2501,25,2025,1
205,205#205@r0c0,205,,5,0.09920931513315763,C02A250192B3,504.4,207.1,5.0,70.5,89.8,11.93,,25010525,21,2,5,A线,2501,25,2025,1
205,205#205@r0c0,205,,6,0.0909484284646552,C02A250194A2,462.4,130.0,3.31,75.5,93.5,11.76,,25010531,21,2,5,A线,2501,25,2025,1
205,205#205@r0c0,205,,7,0.05283033712285119,C02A250184A3,268.6,141.2,3.21,77.5,93.4,11.17,,25010501,21,2,5,A线,2501,25,2025,1
205,205#205@r0c0,205,,8,0.06313677668069706,C02A250183A1,321.0,203.4,4.66,83.0,95.3,11.84,,25010494,21,2,5,A线,2501,25,2025,1
205,205#205@r0c0,205,,9,0.09991739113331498,C02A250211F2,508.0,207.8,4.57,83.7,95.9,11.52,,25010578,21,2,5,A线,2501,25,2025,1
205,205#205@r0c0,205,,10,0.09118445379804099,C02A250202C1,463.6,206.1,5.33,76.5,93.2,12.26,,25010554,21,2,5,A线,2501,25,2025,1
205,205#205@r0c0,205,,11,0.10145155580032256,C02A250013A1,515.8,209.5,5.19,72.6,91.3,12.79,,25010026,21,2,5,A线,2501,25,2025,1
206,206#206@r0c0,206,,1,0.5,C02A250202B1,300.0,211.2,5.3,83.8,96.4,,,25010553,22,2,6,A线,2501,25,2025,1
206,206#206@r0c0,206,,2,0.5,C02A250221D3,300.0,224.5,4.63,91.1,98.6,,,25010602,22,2,6,A线,2501,25,2025,1
206,206#206@r26c0,206,,1,0.45,C02A250201E1,270.0,239.8,4.89,90.4,98.6,,,25010548,22,2,6,A线,2501,25,2025,1
206,206#206@r26c0,206,,2,0.55,C02A250232B1,330.0,201.2,5.0,85.0,97.0,,,25020018,22,2,6,A线,2502,25,2025,2
207,207#207@r0c0,207,,1,0.09824631327222001,C02A250202A1,493.0,222.1,5.27,87.0,97.6,12.34,,25010551,23,2,7,A线,2501,25,2025,1
207,207#207@r0c0,207,,2,0.0958947787963332,C02A250202C2,481.2,202.1,5.33,72.3,91.0,12.41,,25010555,23,2,7,A线,2501,25,2025,1
207,207#207@r0c0,207,,3,0.09689119170984456,C02A250202C3,486.2,201.6,5.24,70.3,90.2,12.42,,25010556,23,2,7,A线,2501,25,2025,1
207,207#207@r0c0,207,,4,0.1040255081705859,C02A250221D1,522.0,237.4,4.69,91.4,98.8,11.51,,25010600,23,2,7,A线,2501,25,2025,1
207,207#207@r0c0,207,,5,0.10665603826225589,C02A250221D2,535.2,228.1,4.66,91.4,98.8,11.35,,25010601,23,2,7,A线,2501,25,2025,1
207,207#207@r0c0,207,,6,0.10390593862096452,C02A250221E1,521.4,208.9,4.61,89.8,98.4,11.21,,25010603,23,2,7,A线,2501,25,2025,1
207,207#207@r0c0,207,,7,0.10155440414507773,C02A250221E2,509.6,206.7,4.63,89.9,98.4,11.41,,25010604,23,2,7,A线,2501,25,2025,1
207,207#207@r0c0,207,,8,0.07297728178557193,C02A250144B1,366.2,217.4,5.81,68.2,88.7,12.15,,25010395,23,2,7,A线,2501,25,2025,1
207,207#207@r0c0,207,,9,0.08800318852132324,C02A250144B2,441.6,211.8,5.57,68.3,88.5,11.97,,25010396,23,2,7,A线,2501,25,2025,1
207,207#207@r0c0,207,,10,0.03136707851733759,C02A250151A1,157.4,293.4,4.91,89.9,98.5,12.04,,25010397,23,2,7,A线,2501,25,2025,1
